# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0006298	mismatch repair	3	12	1.44252615748e-07	3.10143123857e-05
GO:0006284	base-excision repair	3	20	7.44446286316e-07	6.07797321578e-05
GO:0034502	protein localization to chromosome	2	2	8.48089285923e-07	6.07797321578e-05
GO:0006260	DNA replication	3	23	1.15473473776e-06	6.20669921547e-05
GO:0006289	nucleotide-excision repair	3	26	1.69266916947e-06	7.27847742873e-05
GO:0000724	double-strand break repair via homologous recombination	3	71	3.63637407538e-05	0.00130303404368
GO:0001934	positive regulation of protein phosphorylation	3	107	0.000123976816058	0.00380785935035
GO:0051247	positive regulation of protein metabolic process	2	22	0.00019388959544	0.00521078287746
GO:0045429	positive regulation of nitric oxide biosynthetic process	2	26	0.000272223736602	0.00650312259661
GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	1	1	0.000970685303816	0.010434867016
GO:0070206	protein trimerization	1	1	0.000970685303816	0.010434867016
GO:1905945	regulation of response to calcium ion	1	1	0.000970685303816	0.010434867016
GO:1903318	negative regulation of protein maturation	1	1	0.000970685303816	0.010434867016
GO:0050803	regulation of synapse structure or activity	1	1	0.000970685303816	0.010434867016
GO:0000723	telomere maintenance	2	38	0.000585191632049	0.010434867016
GO:0110002	regulation of tRNA methylation	1	1	0.000970685303816	0.010434867016
GO:0045752	positive regulation of Toll signaling pathway	1	1	0.000970685303816	0.010434867016
GO:0033138	positive regulation of peptidyl-serine phosphorylation	2	43	0.000749731097207	0.010434867016
GO:0019049	virus-mediated perturbation of host defense response	1	1	0.000970685303816	0.010434867016
GO:0030334	regulation of cell migration	2	45	0.000821113049962	0.010434867016
GO:0007617	mating behavior	1	2	0.00194052251836	0.0109792721434
GO:1903381	regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway	1	2	0.00194052251836	0.0109792721434
GO:0150033	negative regulation of protein localization to lysosome	1	2	0.00194052251836	0.0109792721434
GO:0141137	positive regulation of gene expression, epigenetic	1	2	0.00194052251836	0.0109792721434
GO:0006924	activation-induced cell death of T cells	1	2	0.00194052251836	0.0109792721434
GO:0008088	axo-dendritic transport	1	2	0.00194052251836	0.0109792721434
GO:1905898	positive regulation of response to endoplasmic reticulum stress	1	2	0.00194052251836	0.0109792721434
GO:1903523	negative regulation of blood circulation	1	2	0.00194052251836	0.0109792721434
GO:1904591	positive regulation of protein import	1	2	0.00194052251836	0.0109792721434
GO:1990683	DNA double-strand break attachment to nuclear envelope	1	2	0.00194052251836	0.0109792721434
GO:0051580	regulation of neurotransmitter uptake	1	2	0.00194052251836	0.0109792721434
GO:0010628	positive regulation of gene expression	3	271	0.00188338613031	0.0109792721434
GO:1904472	positive regulation of endothelin production	1	2	0.00194052251836	0.0109792721434
GO:0006281	DNA repair	2	69	0.00192174203604	0.0109792721434
GO:0048669	collateral sprouting in absence of injury	1	2	0.00194052251836	0.0109792721434
GO:0071549	cellular response to dexamethasone stimulus	1	2	0.00194052251836	0.0109792721434
GO:1905906	regulation of amyloid fibril formation	1	2	0.00194052251836	0.0109792721434
