# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-110312	Translesion synthesis by REV1	3	12	1.77380947788e-07	5.73764196088e-06
R-HSA-69166	Removal of the Flap Intermediate	3	14	2.93164187782e-07	5.73764196088e-06
R-HSA-5358606	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	3	14	2.93164187782e-07	5.73764196088e-06
R-HSA-3371511	HSF1 activation	3	10	9.68590597864e-08	5.73764196088e-06
R-HSA-5358565	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	3	14	2.93164187782e-07	5.73764196088e-06
R-HSA-5655862	Translesion synthesis by POLK	3	13	2.30469229775e-07	5.73764196088e-06
R-HSA-5656121	Translesion synthesis by POLI	3	13	2.30469229775e-07	5.73764196088e-06
R-HSA-110320	Translesion Synthesis by POLH	3	15	3.66254976751e-07	6.27211647686e-06
R-HSA-174437	Removal of the Flap Intermediate from the C-strand	3	17	5.46771950531e-07	8.32308413586e-06
R-HSA-5651801	PCNA-Dependent Long Patch Base Excision Repair	3	21	1.06708539307e-06	1.32900635319e-05
R-HSA-5696397	Gap-filling DNA repair synthesis and ligation in GG-NER	3	21	1.06708539307e-06	1.32900635319e-05
R-HSA-110314	Recognition of DNA damage by PCNA-containing replication complex	3	24	1.62123358034e-06	1.85090833755e-05
R-HSA-5656169	Termination of translesion DNA synthesis	3	28	2.61835714945e-06	2.75934561134e-05
R-HSA-6783310	Fanconi Anemia Pathway	3	34	4.76706538289e-06	3.8920020681e-05
R-HSA-176187	Activation of ATR in response to replication stress	3	36	5.68175484394e-06	3.8920020681e-05
R-HSA-68962	Activation of the pre-replicative complex	3	33	4.34882058772e-06	3.8920020681e-05
R-HSA-5696400	Dual Incision in GG-NER	3	36	5.68175484394e-06	3.8920020681e-05
R-HSA-5696395	Formation of Incision Complex in GG-NER	3	35	5.2111258045e-06	3.8920020681e-05
R-HSA-9709570	Impaired BRCA2 binding to RAD51	3	34	4.76706538289e-06	3.8920020681e-05
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	3	36	5.68175484394e-06	3.8920020681e-05
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	3	39	7.26055812468e-06	4.7366498242e-05
R-HSA-5685942	HDR through Homologous Recombination (HRR)	3	45	1.12364086718e-05	6.99721812743e-05
R-HSA-912446	Meiotic recombination	3	51	1.6436280509e-05	9.7903062162e-05
R-HSA-6782210	Gap-filling DNA repair synthesis and ligation in TC-NER	3	57	2.30179086529e-05	0.000131393895227
R-HSA-6782135	Dual incision in TC-NER	3	58	2.42601395846e-05	0.000132945564924
R-HSA-69473	G2/M DNA damage checkpoint	3	62	2.96704135571e-05	0.000156340256051
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	3	66	3.58208857249e-05	0.000181757827567
R-HSA-5693607	Processing of DNA double-strand break ends	3	71	4.46184595273e-05	0.000218311748401
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	3	84	7.38558897341e-05	0.000348905410123
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	2	21	0.00020231531376	0.000923906599506
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	2	58	0.00156013449884	0.00689478794649
R-HSA-352238	Breakdown of the nuclear lamina	1	3	0.00311720475781	0.0125605015241
R-HSA-9753510	Signaling by RAS GAP mutants	1	3	0.00311720475781	0.0125605015241
R-HSA-9753512	Signaling by RAS GTPase mutants	1	3	0.00311720475781	0.0125605015241
R-HSA-9768777	Regulation of NPAS4 gene transcription	1	4	0.0041543279322	0.015809525742
R-HSA-8957275	Post-translational protein phosphorylation	2	95	0.0041284583893	0.015809525742
R-HSA-8849473	PTK6 Expression	1	5	0.00519047991644	0.0187130460145
R-HSA-1169092	Activation of RAS in B cells	1	5	0.00519047991644	0.0187130460145
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	2	110	0.00549715100941	0.0193105048279
R-HSA-6802953	RAS signaling downstream of NF1 loss-of-function variants	1	6	0.00622566151905	0.0198352471653
R-HSA-112412	SOS-mediated signalling	1	6	0.00622566151905	0.0198352471653
R-HSA-444473	Formyl peptide receptors bind formyl peptides and many other ligands	1	6	0.00622566151905	0.0198352471653
R-HSA-9634635	Estrogen-stimulated signaling through PRKCZ	1	6	0.00622566151905	0.0198352471653
R-HSA-9034864	Activated NTRK3 signals through RAS	1	7	0.00725987354789	0.0226046062741
R-HSA-2428933	SHC-related events triggered by IGF1R	1	8	0.00829311681018	0.0231868776121
R-HSA-2179392	EGFR Transactivation by Gastrin	1	8	0.00829311681018	0.0231868776121
R-HSA-74751	Insulin receptor signalling cascade	1	8	0.00829311681018	0.0231868776121
R-HSA-167044	Signalling to RAS	1	8	0.00829311681018	0.0231868776121
R-HSA-9026519	Activated NTRK2 signals through RAS	1	8	0.00829311681018	0.0231868776121
R-HSA-9703648	Signaling by FLT3 ITD and TKD mutants	1	9	0.00932539211266	0.0245688215276
R-HSA-8951936	RUNX3 regulates p14-ARF	1	9	0.00932539211266	0.0245688215276
R-HSA-2980766	Nuclear Envelope Breakdown	1	9	0.00932539211266	0.0245688215276
R-HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	1	10	0.0103567002618	0.0253369274262
R-HSA-9634285	Constitutive Signaling by Overexpressed ERBB2	1	10	0.0103567002618	0.0253369274262
R-HSA-8851805	MET activates RAS signaling	1	10	0.0103567002618	0.0253369274262
R-HSA-5655291	Signaling by FGFR4 in disease	1	10	0.0103567002618	0.0253369274262
R-HSA-5654704	SHC-mediated cascade:FGFR3	1	11	0.0113870420625	0.0260004127094
R-HSA-1250347	SHC1 events in ERBB4 signaling	1	11	0.0113870420625	0.0260004127094
R-HSA-9673767	Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants	1	11	0.0113870420625	0.0260004127094
R-HSA-9673770	Signaling by PDGFRA extracellular domain mutants	1	11	0.0113870420625	0.0260004127094
