# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
GO:0045944	positive regulation of transcription by RNA polymerase II	137	781	4.88111723531e-20	1.56732674426e-16
GO:0045893	positive regulation of DNA-templated transcription	88	435	7.37042738616e-17	1.18332211685e-13
GO:0000122	negative regulation of transcription by RNA polymerase II	92	537	5.89921438106e-13	6.31412579253e-10
GO:0045892	negative regulation of DNA-templated transcription	70	384	2.38855094545e-11	1.91740927146e-08
GO:1902895	positive regulation of miRNA transcription	19	42	8.07048623811e-11	5.18286626211e-08
GO:0042593	glucose homeostasis	23	65	3.42769221889e-10	1.83438661914e-07
GO:0010628	positive regulation of gene expression	51	271	4.46029535604e-09	2.04600119832e-06
GO:0046326	positive regulation of D-glucose import	11	21	1.2611300165e-07	4.49943164775e-05
GO:0010629	negative regulation of gene expression	34	162	1.18646326815e-07	4.49943164775e-05
GO:0006338	chromatin remodeling	27	116	2.69745595672e-07	8.66153107701e-05
GO:0032869	cellular response to insulin stimulus	17	54	4.8717158073e-07	0.000142209813247
GO:0006357	regulation of transcription by RNA polymerase II	32	157	5.59823632481e-07	0.000149799473658
GO:0042542	response to hydrogen peroxide	7	9	6.11618315906e-07	0.000151069724029
GO:0051091	positive regulation of DNA-binding transcription factor activity	21	80	6.94793117317e-07	0.000159355764265
GO:0045725	positive regulation of glycogen biosynthetic process	8	13	1.38481843881e-06	0.000296443467134
GO:0032212	positive regulation of telomere maintenance via telomerase	10	21	1.49920227767e-06	0.000300871157099
GO:0043066	negative regulation of apoptotic process	44	263	1.6172791519e-06	0.000305475491574
GO:1902894	negative regulation of miRNA transcription	10	23	4.19704133803e-06	0.000748705540913
GO:0051086	chaperone mediated protein folding independent of cofactor	6	8	6.04178860556e-06	0.00102106227434
GO:0048661	positive regulation of smooth muscle cell proliferation	11	29	6.83365500555e-06	0.00109714331114
GO:0001934	positive regulation of protein phosphorylation	23	107	8.61946033377e-06	0.00131795653008
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	9	20	9.14523497749e-06	0.00133478861421
GO:0008286	insulin receptor signaling pathway	11	30	1.00204606909e-05	0.00139894344689
GO:0071480	cellular response to gamma radiation	8	16	1.11511701273e-05	0.00143225629115
GO:0006337	nucleosome disassembly	8	16	1.11511701273e-05	0.00143225629115
GO:0120162	positive regulation of cold-induced thermogenesis	20	93	3.26771376699e-05	0.00403562650223
GO:0038108	negative regulation of appetite by leptin-mediated signaling pathway	4	4	3.96749332859e-05	0.00452275532239
GO:0032930	positive regulation of superoxide anion generation	7	14	4.08470583461e-05	0.00452275532239
GO:0036016	cellular response to interleukin-3	4	4	3.96749332859e-05	0.00452275532239
GO:0034976	response to endoplasmic reticulum stress	16	66	4.27923320155e-05	0.00458020593673
GO:0006979	response to oxidative stress	14	53	4.61957764074e-05	0.00478498832401
GO:0045444	fat cell differentiation	12	41	5.35620675356e-05	0.00537461871428
GO:0060766	negative regulation of androgen receptor signaling pathway	7	15	7.13446796417e-05	0.00694205352514
GO:0050796	regulation of insulin secretion	9	25	7.73269897814e-05	0.00730285188789
GO:0043536	positive regulation of blood vessel endothelial cell migration	11	37	9.35528606215e-05	0.00858280672731
GO:0045429	positive regulation of nitric oxide biosynthetic process	9	26	0.000109989771917	0.00954532858443
GO:0061077	chaperone-mediated protein folding	9	26	0.000109989771917	0.00954532858443
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	7	16	0.000118161853707	0.00987864943171
GO:0032024	positive regulation of insulin secretion	8	21	0.000123060098807	0.00987864943171
GO:0016925	protein sumoylation	8	21	0.000123060098807	0.00987864943171
GO:0050821	protein stabilization	28	168	0.00013408562144	0.0105011934255
