# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	10	10	2.37879455772e-11	2.94732645702e-08
R-HSA-195253	Degradation of beta-catenin by the destruction complex	21	49	1.57871343384e-10	1.95602594453e-07
R-HSA-2408522	Selenoamino acid metabolism	10	11	2.41185744926e-10	2.98829137963e-07
R-HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways	10	11	2.41185744926e-10	2.98829137963e-07
R-HSA-400253	Circadian Clock	21	50	2.50157742935e-10	3.09945443497e-07
R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	20	46	3.1626911414e-10	3.9185743242e-07
R-HSA-389513	CTLA4 inhibitory signaling	13	20	6.56428205733e-10	8.13314546903e-07
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	28	90	1.0850360521e-09	1.34435966855e-06
R-HSA-1169091	Activation of NF-kappaB in B cells	20	49	1.23842421745e-09	1.53440760542e-06
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	19	45	1.61927764635e-09	2.00628500382e-06
R-HSA-432142	Platelet sensitization by LDL	11	16	5.93629892952e-09	7.35507437367e-06
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	27	91	6.86710387889e-09	8.50834170595e-06
R-HSA-379716	Cytosolic tRNA aminoacylation	13	24	1.51794196543e-08	1.88073009516e-05
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	17	42	2.54711429232e-08	3.15587460818e-05
R-HSA-69231	Cyclin D associated events in G1	17	42	2.54711429232e-08	3.15587460818e-05
R-HSA-6804757	Regulation of TP53 Degradation	14	29	2.89159869976e-08	3.58269078901e-05
R-HSA-5675221	Negative regulation of MAPK pathway	15	34	4.2304569061e-08	5.24153610666e-05
R-HSA-5673000	RAF activation	14	30	4.99005834923e-08	6.18268229469e-05
R-HSA-9018519	Estrogen-dependent gene expression	29	113	6.95105752856e-08	8.61236027788e-05
R-HSA-2871837	FCERI mediated NF-kB activation	20	61	9.94749830049e-08	0.000123249503943
R-HSA-912446	Meiotic recombination	18	51	1.21269361037e-07	0.000150252738325
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	16	41	1.21275328051e-07	0.000150260131455
R-HSA-9860927	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	13	28	1.63605201598e-07	0.00020270684478
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	15	37	1.66301556682e-07	0.000206047628729
R-HSA-68949	Orc1 removal from chromatin	18	52	1.70566305512e-07	0.00021133165253
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	12	24	1.77176699163e-07	0.000219521930263
R-HSA-202424	Downstream TCR signaling	22	75	2.14528114624e-07	0.00026580033402
R-HSA-72689	Formation of a pool of free 40S subunits	23	81	2.19596175268e-07	0.000272079661157
R-HSA-5607764	CLEC7A (Dectin-1) signaling	19	59	2.86237706542e-07	0.000354648518405
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	11	21	3.18434549822e-07	0.000394540407229
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	18	54	3.27682980448e-07	0.000405999212774
R-HSA-5339716	Signaling by GSK3beta mutants	9	14	3.69202837522e-07	0.000457442315689
