# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	10	10	2.37879455772e-11	2.94732645702e-08
R-HSA-400253	Circadian Clock	21	50	2.50157742935e-10	6.19890886993e-08
R-HSA-2408522	Selenoamino acid metabolism	10	11	2.41185744926e-10	6.19890886993e-08
R-HSA-9735871	SARS-CoV-1 targets host intracellular signalling and regulatory pathways	10	11	2.41185744926e-10	6.19890886993e-08
R-HSA-195253	Degradation of beta-catenin by the destruction complex	21	49	1.57871343384e-10	6.19890886993e-08
R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	20	46	3.1626911414e-10	6.530957207e-08
R-HSA-389513	CTLA4 inhibitory signaling	13	20	6.56428205733e-10	1.16187792415e-07
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	28	90	1.0850360521e-09	1.68044958569e-07
R-HSA-1169091	Activation of NF-kappaB in B cells	20	49	1.23842421745e-09	1.70489733936e-07
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	19	45	1.61927764635e-09	2.00628500382e-07
R-HSA-432142	Platelet sensitization by LDL	11	16	5.93629892952e-09	6.68643124879e-07
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	27	91	6.86710387889e-09	7.09028475496e-07
R-HSA-379716	Cytosolic tRNA aminoacylation	13	24	1.51794196543e-08	1.44671545782e-06
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	17	42	2.54711429232e-08	2.10391640545e-06
R-HSA-69231	Cyclin D associated events in G1	17	42	2.54711429232e-08	2.10391640545e-06
R-HSA-6804757	Regulation of TP53 Degradation	14	29	2.89159869976e-08	2.23918174313e-06
R-HSA-5675221	Negative regulation of MAPK pathway	15	34	4.2304569061e-08	3.08325653333e-06
R-HSA-5673000	RAF activation	14	30	4.99005834923e-08	3.43482349705e-06
R-HSA-9018519	Estrogen-dependent gene expression	29	113	6.95105752856e-08	4.53282119889e-06
R-HSA-2871837	FCERI mediated NF-kB activation	20	61	9.94749830049e-08	6.16247519715e-06
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	16	41	1.21275328051e-07	6.83000597524e-06
R-HSA-912446	Meiotic recombination	18	51	1.21269361037e-07	6.83000597524e-06
R-HSA-68949	Orc1 removal from chromatin	18	52	1.70566305512e-07	8.44315116395e-06
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	12	24	1.77176699163e-07	8.44315116395e-06
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	15	37	1.66301556682e-07	8.44315116395e-06
R-HSA-9860927	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	13	28	1.63605201598e-07	8.44315116395e-06
R-HSA-72689	Formation of a pool of free 40S subunits	23	81	2.19596175268e-07	9.71713075559e-06
R-HSA-202424	Downstream TCR signaling	22	75	2.14528114624e-07	9.71713075559e-06
R-HSA-5607764	CLEC7A (Dectin-1) signaling	19	59	2.86237706542e-07	1.22292592553e-05
R-HSA-5358747	CTNNB1 S33 mutants aren't phosphorylated	9	14	3.69202837522e-07	1.27067309914e-05
R-HSA-5358749	CTNNB1 S37 mutants aren't phosphorylated	9	14	3.69202837522e-07	1.27067309914e-05
R-HSA-5358752	CTNNB1 T41 mutants aren't phosphorylated	9	14	3.69202837522e-07	1.27067309914e-05
R-HSA-5358751	CTNNB1 S45 mutants aren't phosphorylated	9	14	3.69202837522e-07	1.27067309914e-05
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	18	54	3.27682980448e-07	1.27067309914e-05
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	11	21	3.18434549822e-07	1.27067309914e-05
R-HSA-5339716	Signaling by GSK3beta mutants	9	14	3.69202837522e-07	1.27067309914e-05
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	17	50	5.04583163437e-07	1.64520668289e-05
R-HSA-9616222	Transcriptional regulation of granulopoiesis	17	50	5.04583163437e-07	1.64520668289e-05
R-HSA-9010553	Regulation of expression of SLITs and ROBOs	30	132	7.31464097578e-07	2.32380517154e-05
R-HSA-2995383	Initiation of Nuclear Envelope (NE) Reformation	10	19	1.0572669883e-06	3.27488449627e-05
R-HSA-6802952	Signaling by BRAF and RAF1 fusions	18	58	1.08849958091e-06	3.28939263596e-05
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	20	70	1.21229209987e-06	3.57626169462e-05
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	24	95	1.26924350647e-06	3.65719233609e-05
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	15	43	1.63487046526e-06	4.6036466056e-05
R-HSA-196299	Beta-catenin phosphorylation cascade	9	16	1.79639317943e-06	4.94606922071e-05
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	19	66	1.97120748703e-06	5.1964384605e-05
R-HSA-9020702	Interleukin-1 signaling	19	66	1.97120748703e-06	5.1964384605e-05
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	16	49	2.02294469426e-06	5.22172599206e-05
R-HSA-3371568	Attenuation phase	8	13	2.76397189875e-06	6.48603727974e-05
R-HSA-5467337	APC truncation mutants have impaired AXIN binding	8	13	2.76397189875e-06	6.48603727974e-05
R-HSA-5603029	IkBA variant leads to EDA-ID	6	7	2.77449536583e-06	6.48603727974e-05
R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	8	13	2.76397189875e-06	6.48603727974e-05
R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	8	13	2.76397189875e-06	6.48603727974e-05
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	20	74	3.15331198494e-06	7.1035519079e-05
R-HSA-72649	Translation initiation complex formation	15	45	3.15198051402e-06	7.1035519079e-05
R-HSA-450341	Activation of the AP-1 family of transcription factors	7	10	3.51046317582e-06	7.39795568101e-05
R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	9	17	3.52283603858e-06	7.39795568101e-05
R-HSA-3371511	HSF1 activation	7	10	3.51046317582e-06	7.39795568101e-05
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	7	10	3.51046317582e-06	7.39795568101e-05
R-HSA-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	16	51	3.67060043176e-06	7.57978989158e-05
R-HSA-2559580	Oxidative Stress Induced Senescence	21	82	4.60292385673e-06	9.34921747293e-05
