# Term ID	Term name	num of genes	num of total genes	P-value	P-value corrected
R-HSA-400253	Circadian Clock	18	50	2.93072873291e-14	2.98641257883e-11
R-HSA-6804757	Regulation of TP53 Degradation	11	29	1.74473555572e-09	1.77788553128e-06
R-HSA-5673000	RAF activation	11	30	2.66881765613e-09	2.71952519159e-06
R-HSA-69273	Cyclin A/B1/B2 associated events during G2/M transition	10	24	3.28671455418e-09	3.34916213071e-06
R-HSA-9617629	Regulation of FOXO transcriptional activity by acetylation	7	10	6.97945773867e-09	7.1120674357e-06
R-HSA-5675221	Negative regulation of MAPK pathway	11	34	1.23120787546e-08	1.2546008251e-05
R-HSA-432142	Platelet sensitization by LDL	8	16	2.21185974573e-08	2.2538850809e-05
R-HSA-69231	Cyclin D associated events in G1	11	42	1.42967871859e-07	0.000145684261424
R-HSA-5358752	CTNNB1 T41 mutants aren't phosphorylated	7	14	1.7658460327e-07	0.000179939710732
R-HSA-5358751	CTNNB1 S45 mutants aren't phosphorylated	7	14	1.7658460327e-07	0.000179939710732
R-HSA-5339716	Signaling by GSK3beta mutants	7	14	1.7658460327e-07	0.000179939710732
R-HSA-5358747	CTNNB1 S33 mutants aren't phosphorylated	7	14	1.7658460327e-07	0.000179939710732
R-HSA-5358749	CTNNB1 S37 mutants aren't phosphorylated	7	14	1.7658460327e-07	0.000179939710732
R-HSA-389513	CTLA4 inhibitory signaling	8	20	1.91237981101e-07	0.000194871502742
R-HSA-196299	Beta-catenin phosphorylation cascade	7	16	5.53666334152e-07	0.000564185994501
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	9	30	5.62584174507e-07	0.000573273273822
R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	8	24	9.86443341449e-07	0.00100518576494
R-HSA-9607240	FLT3 Signaling	7	18	1.44882681725e-06	0.00147635452678
R-HSA-163685	Integration of energy metabolism	4	4	1.51900591823e-06	0.00154786703068
R-HSA-5467340	AXIN missense mutants destabilize the destruction complex	6	13	2.55775775121e-06	0.00260635514848
R-HSA-5467348	Truncations of AMER1 destabilize the destruction complex	6	13	2.55775775121e-06	0.00260635514848
R-HSA-5467337	APC truncation mutants have impaired AXIN binding	6	13	2.55775775121e-06	0.00260635514848
R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	8	27	2.71376430204e-06	0.00276532582377
R-HSA-2428933	SHC-related events triggered by IGF1R	5	8	2.71494447463e-06	0.00276652841964
R-HSA-9026519	Activated NTRK2 signals through RAS	5	8	2.71494447463e-06	0.00276652841964
R-HSA-9768919	NPAS4 regulates expression of target genes	7	20	3.3200031663e-06	0.00338308322646
R-HSA-69202	Cyclin E associated events during G1/S transition 	8	28	3.6836255652e-06	0.00375361445093
R-HSA-5637810	Constitutive Signaling by EGFRvIII	6	14	4.34363761221e-06	0.00442616672684
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	6	14	4.34363761221e-06	0.00442616672684
R-HSA-8862803	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	7	21	4.83025600146e-06	0.00492203086549
